序号,有效不等式选择,求解选择,random_seed,gap,scale_phase,scale_stage,size_signature,客户数,服务数,产品数,服务团队数,base_num_vars,base_num_constrs,root_num_constrs,服务时间,服务价格,服务成本,利润,利润均值,利润标准差,利润上四分位,利润下四分位,服务时间下界,服务价格下界,服务成本下界,服务时间梯度,服务价格梯度,服务成本梯度,客户效用值,客户效用值下界,客户效用值梯度,库存,库存梯度,库存下界,产品服务对应关系矩阵,产品服务对应关系,产品服务对应关系下界,产品服务对应关系上界,产品服务对应关系均值,产品服务对应关系标准差,产品服务对应关系上四分位,客户权重,客户权重gap,客户权重均值,客户权重标准差,客户权重上四分位,服务时间窗Early,服务时间窗Early下界,服务时间窗Early上界,服务时间窗Late,服务时间窗Late下界,服务时间窗Late上界,服务时间窗Early均值,服务时间窗Late均值,服务时间窗Early标准差,服务时间窗Late标准差,服务时间窗Early上四分位,服务时间窗Late上四分位,转移时间矩阵,转移时间矩阵下界,转移时间矩阵上界,转移时间矩阵均值,转移时间矩阵标准差,转移时间矩阵上四分位,工作时长,固定成本,可变成本,可变成本下界,可变成本上界,可变成本均值,可变成本标准差,可变成本上四分位,cut3百分比,总性价比,总任务开始时间和,总利润,函数目标值,求解时间
19,"(0, 1, 0, 0, 1, 1)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9112980365753174
24,"(0, 1, 1, 0, 0, 0)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,889,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9147050380706787
12,"(0, 0, 1, 1, 0, 0)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.921104907989502
16,"(0, 1, 0, 0, 0, 0)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9220778942108154
8,"(0, 0, 1, 0, 0, 0)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9243199825286865
15,"(0, 0, 1, 1, 1, 1)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9251797199249268
22,"(0, 1, 0, 1, 1, 0)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9268219470977783
9,"(0, 0, 1, 0, 0, 1)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9283750057220459
17,"(0, 1, 0, 0, 0, 1)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9320149421691895
11,"(0, 0, 1, 0, 1, 1)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9322378635406494
10,"(0, 0, 1, 0, 1, 0)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,714,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9331338405609131
47,"(1, 0, 1, 1, 1, 1)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,889,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9344789981842041
27,"(0, 1, 1, 0, 1, 1)",1,71,0,baseline_300,S1,I5_M5_N5_K7,5,5,5,7,483,539,889,[1 3 5 7 9],[10 16 22 28 34],[ 2  7 12 17 22],[ 8  9 10 11 12],10.0,1.4142135623730951,11.0,9.0,1,10,2,2,6,5,"[[ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]
 [ 9. 11. 13. 15. 17.]]",9,2,[71 60 49 38 27],11,16,"[array([1, 1, 2, 2, 1]), array([1, 1, 2, 1, 1]), array([2, 2, 1, 2, 1]), array([2, 2, 1, 1, 2]), array([2, 1, 1, 2, 1])]",[2 1 1 2 1],1,1,1.44,0.4963869458396342,2.0,[2 2 2 2 1],2,1.8,0.4,2.0,[1 3 2 4 7],1,8,[21 28 30 36 27],10,33,3.4,28.4,2.0591260281974,4.841487374764082,4.0,30.0,"[[0 3 2 2 3 2 0]
 [3 0 2 3 3 2 3]
 [2 2 0 3 2 3 2]
 [2 3 3 0 2 3 2]
 [3 3 2 2 0 2 3]
 [2 2 3 3 2 0 2]
 [0 3 2 2 3 2 0]]",2,4,2.0,1.0497813183356477,3.0,45,10.0,"[[0.         2.5788274  0.25631903 1.86879851 0.03162875 1.73486252
  0.        ]
 [1.72815232 0.         2.55074127 3.30734419 2.1103961  1.34815363
  0.6345229 ]
 [0.42505782 0.48712122 0.         2.67179067 0.29046391 0.63796801
  0.61287975]
 [0.20496859 2.36052686 1.51337138 0.         2.97564069 3.37355628
  1.02624608]
 [2.03508861 1.42688689 0.4960578  0.74648367 0.         1.16027894
  0.88193548]
 [1.14804447 0.50615092 1.42268254 0.29493154 1.27252749 0.
  2.33362821]
 [0.         2.60800061 2.84008847 1.211173   0.78122657 2.53255755
  0.        ]]",0,2,1.1923894009883997,1.0250644495447936,2.0350886136406805,0.0,0.0,0.0,0.0,-0.0,0.9399881362915039
